token1,token2,co_docs,PMI,NPMI,PHI
characterfood,happykbaglecafe,6,3.839452305070644,0.7516600698934363,0.5252836987263875
직장인점심도시락,도시락일기,10,3.449735558428473,0.7504093955367324,0.5556293718618089
food,cooking,6,3.8239481186529556,0.7486247729499191,0.5207789662101352
간식,집밥레시피,6,3.8239481186529556,0.7486247729499191,0.5207789662101352
밑반찬,cooking,6,3.8239481186529556,0.7486247729499191,0.5207789662101352
다들,식단기록,12,3.279836522543983,0.7429157144315373,0.5585845947034902
도시락스타그램,domukgirl,11,3.3443750433296304,0.7428927018880764,0.5537118087482205
도시락스타그램,직장인점심시간,11,3.3443750433296304,0.7428927018880764,0.5537118087482205
도시락스타그램,클릭도시락,11,3.3443750433296304,0.7428927018880764,0.5537118087482205
도시락싸기,주세요지니벤또,8,3.567518592840526,0.7401058515726991,0.5290624583025463
도시락스타그램,반찬스타그램,12,3.2643323360418113,0.7394038614130195,0.5545165879206031
집밥레시피,점메추,5,3.903990824088642,0.7379547000670114,0.4949083503054989
다이어터,diet,5,3.903990824088642,0.7379547000670114,0.4949083503054989
lover,Lunchbox,12,3.242592349451917,0.734479537423653,0.5474602707445675
자취요리,자취일기,5,3.884188196985416,0.7342114941008673,0.4905877043824175
